External ID,Name,Status,Last SO Create Date,Agency Region,County/Ward,Shipping Address,Phone,Day of Week,Monthly Options,Starting Time,Ending Time,By Appointment Only,Food Pantry Requirements,Date of Last Verification,Distribution Models,Food Format ,Additional Note on Hours of Operations
14355-PART-01,Family & Medical Counseling Service : Family & Medical Counseling Service,Active,2/5/2025,DC,DC Ward 8,Attn: Family & Medical Counseling Service 2041 MLK Jr. Ave. SE Suite 303 Washington DC 20020,(202) 889-7900,Monday,1st and 3rd of the Month,1:00 PM,4:00 PM,Yes,"ID,Zip Code",9/25/2024,,Pre-bagged or boxed groceries,
14355-PART-01,Family & Medical Counseling Service : Family & Medical Counseling Service,Active,2/5/2025,DC,DC Ward 8,Attn: Family & Medical Counseling Service 2041 MLK Jr. Ave. SE Suite 303 Washington DC 20020,(202) 889-7900,Wednesday,1st and 3rd of the Month,10:00 AM,4:00 PM,Yes,"ID,Zip Code",9/26/2024,,Pre-bagged or boxed groceries,Closed for lunch from 12-1
14375-PART-01,Agape Early Childhood Learning : Agape Early Childhood Learning,Active,10/21/2024,MD,MD Prince George's County,Attn: Agape Early Childhood Learning 4318 Rhode Island Avenue Brentwood MD 20722,(301) 927-4674,Wednesday,4th of the Month,3:00 PM,5:30 PM,Yes,,10/11/2024,Walk up,Pre-bagged or boxed groceries,"Appointments open to parents, staff, and referred families"
14410-PART-01,Spanish Catholic Center : Spanish Catholic Center,Active,8/8/2024,DC,DC Ward 1,Attn: Spanish Catholic Center 1618 Monroe St. NW Washington DC 20010,,Wednesday,Every week,10:00 AM,4:00 PM,No,Zip Code,12/16/2024,Walk up,Loose groceries,
14500-PART-01,Central Union Mission : Central Union Mission,Active,2/24/2025,DC,DC Ward 6,Attn: Central Union Mission 65 Massachusetts Ave Washington DC 20001,(202) 718-0549,Monday,Every week,12:30 PM,6:00 PM,No,Zip Code,10/4/2024,Walk up,Prepared meals,We serve Breakfast -Lunch-Dinner
14500-PART-01,Central Union Mission : Central Union Mission,Active,2/24/2025,DC,DC Ward 6,Attn: Central Union Mission 65 Massachusetts Ave Washington DC 20001,(202) 718-0549,Tuesday,Every week,12:30 PM,6:00 PM,No,Zip Code,10/4/2024,Walk up,Prepared meals,
14500-PART-01,Central Union Mission : Central Union Mission,Active,2/24/2025,DC,DC Ward 6,Attn: Central Union Mission 65 Massachusetts Ave Washington DC 20001,(202) 718-0549,Wednesday,Every week,12:30 PM,6:00 PM,No,Zip Code,10/4/2024,Walk up,Prepared meals,
14500-PART-01,Central Union Mission : Central Union Mission,Active,2/24/2025,DC,DC Ward 6,Attn: Central Union Mission 65 Massachusetts Ave Washington DC 20001,(202) 718-0549,Friday,Every week,12:30 PM,6:00 PM,No,Zip Code,10/9/2024,Walk up,Prepared meals,
14500-PART-01,Central Union Mission : Central Union Mission,Active,2/24/2025,DC,DC Ward 6,Attn: Central Union Mission 65 Massachusetts Ave Washington DC 20001,(202) 718-0549,Thursday,Every week,12:30 PM,6:00 PM,No,Zip Code,10/9/2024,Walk up,Prepared meals,
14540-PART-01,Miriam's Kitchen : Miriam's Kitchen,Active,2/24/2025,DC,DC Ward 2,Attn: Miriam's Kitchen 2401 Virginia Ave NW Washington DC 20037,(240) 350-1058,Friday,Every week,7:00 AM,8:00 AM,No,,11/12/2024,Walk up,Prepared meals,
14540-PART-01,Miriam's Kitchen : Miriam's Kitchen,Active,2/24/2025,DC,DC Ward 2,Attn: Miriam's Kitchen 2401 Virginia Ave NW Washington DC 20037,(240) 350-1058,Monday,Every week,4:00 PM,5:00 PM,No,,11/12/2024,Walk up,Prepared meals,
14540-PART-01,Miriam's Kitchen : Miriam's Kitchen,Active,2/24/2025,DC,DC Ward 2,Attn: Miriam's Kitchen 2401 Virginia Ave NW Washington DC 20037,(240) 350-1058,Tuesday,Every week,4:00 PM,5:00 PM,No,,11/12/2024,Walk up,Prepared meals,
14540-PART-01,Miriam's Kitchen : Miriam's Kitchen,Active,2/24/2025,DC,DC Ward 2,Attn: Miriam's Kitchen 2401 Virginia Ave NW Washington DC 20037,(240) 350-1058,Wednesday,Every week,4:00 PM,5:00 PM,No,,11/12/2024,Walk up,Prepared meals,
14540-PART-01,Miriam's Kitchen : Miriam's Kitchen,Active,2/24/2025,DC,DC Ward 2,Attn: Miriam's Kitchen 2401 Virginia Ave NW Washington DC 20037,(240) 350-1058,Thursday,Every week,4:00 PM,5:00 PM,No,,11/12/2024,Walk up,Prepared meals,
14540-PART-01,Miriam's Kitchen : Miriam's Kitchen,Active,2/24/2025,DC,DC Ward 2,Attn: Miriam's Kitchen 2401 Virginia Ave NW Washington DC 20037,(240) 350-1058,Thursday,Every week,7:00 AM,8:00 AM,No,,11/12/2024,Walk up,Prepared meals,
14540-PART-01,Miriam's Kitchen : Miriam's Kitchen,Active,2/24/2025,DC,DC Ward 2,Attn: Miriam's Kitchen 2401 Virginia Ave NW Washington DC 20037,(240) 350-1058,Wednesday,Every week,7:00 AM,8:00 AM,No,,11/12/2024,Walk up,Prepared meals,
14540-PART-01,Miriam's Kitchen : Miriam's Kitchen,Active,2/24/2025,DC,DC Ward 2,Attn: Miriam's Kitchen 2401 Virginia Ave NW Washington DC 20037,(240) 350-1058,Monday,Every week,7:00 AM,8:00 AM,No,,11/12/2024,Walk up,Prepared meals,
14540-PART-01,Miriam's Kitchen : Miriam's Kitchen,Active,2/24/2025,DC,DC Ward 2,Attn: Miriam's Kitchen 2401 Virginia Ave NW Washington DC 20037,(240) 350-1058,Tuesday,Every week,7:00 AM,8:00 AM,No,,11/12/2024,Walk up,Prepared meals,
14540-PART-01,Miriam's Kitchen : Miriam's Kitchen,Active,2/24/2025,DC,DC Ward 2,Attn: Miriam's Kitchen 2401 Virginia Ave NW Washington DC 20037,(240) 350-1058,Friday,Every week,4:00 PM,5:00 PM,No,,11/12/2024,Walk up,Prepared meals,
14572-PART-01,Emmanuel Worship Center Seventh Day Adventist Church : Emmanuel Worship Center Seventh Day Adventist Church,Active,2/10/2025,VA,VA Fairfax County,Attn: Emmanuel Worship Center Seventh Day Adventist Church 8145 Richmond Highway Alexandria VA 22309,(301) 793-8578,Saturday,1st and 3rd of the Month,2:00 PM,4:00 PM,No,Zip Code,10/21/2024,"Home Delivery,Walk up",Loose groceries,
14790-PART-01,Damien Ministries Food Pantry : Damien Ministries Food Pantry,Active,1/28/2025,DC,DC Ward 5,Attn: Damien Ministries Food Pantry 2200 Rhode Island AVE NE Washington DC 20018,(202) 526-3020,Monday,Every Other Week,9:30 AM,3:30 PM,Yes,"ID,Zip Code",11/12/2024,Walk up,Loose groceries,
14790-PART-01,Damien Ministries Food Pantry : Damien Ministries Food Pantry,Active,1/28/2025,DC,DC Ward 5,Attn: Damien Ministries Food Pantry 2200 Rhode Island AVE NE Washington DC 20018,(202) 526-3020,Thursday,Every Other Week,9:30 AM,3:30 PM,Yes,"ID,Zip Code",11/12/2024,Walk up,Loose groceries,
14790-PART-01,Damien Ministries Food Pantry : Damien Ministries Food Pantry,Active,1/28/2025,DC,DC Ward 5,Attn: Damien Ministries Food Pantry 2200 Rhode Island AVE NE Washington DC 20018,(202) 526-3020,Tuesday,Every Other Week,9:30 AM,3:30 PM,Yes,"ID,Zip Code",11/12/2024,Walk up,Loose groceries,
14790-PART-01,Damien Ministries Food Pantry : Damien Ministries Food Pantry,Active,1/28/2025,DC,DC Ward 5,Attn: Damien Ministries Food Pantry 2200 Rhode Island AVE NE Washington DC 20018,(202) 526-3020,Wednesday,Every Other Week,9:30 AM,3:30 PM,Yes,"ID,Zip Code",11/12/2024,Walk up,Loose groceries,
15015-PART-01,McKendree-Simms-Brookland United Methodist Church : MSB Outreach House,Active,1/17/2025,DC,DC Ward 5,Attn: MSB Community Outreach House 2411 Lawrence St NE Washington DC 20018,(202) 526-3685,Friday,Every week,10:00 AM,2:00 PM,No,"ID,Zip Code",10/4/2024,Walk up,Loose groceries,Ward Five residents only
15015-PART-01,McKendree-Simms-Brookland United Methodist Church : MSB Outreach House,Active,1/17/2025,DC,DC Ward 5,Attn: MSB Community Outreach House 2411 Lawrence St NE Washington DC 20018,(202) 526-3685,Tuesday,3rd of the Month,9:00 AM,2:00 PM,No,,10/4/2024,Walk up,Loose groceries,"3rd Tuesday of the month, Mobile Market only, no requirement"
15031-PART-01,The Episcopal Church of Atonement : Atonement Food Pantry,Active,2/25/2025,DC,DC Ward 7,Attn: The Episcopal Church of Atonement 5073 East Capitol Street SE Washington DC 20019,(202) 251-7725,Saturday,4th of the Month,9:00 AM,1:00 PM,No,,10/16/2024,"Drive thru,Walk up","Loose groceries,Pre-bagged or boxed groceries","Fresh Produce (first come, first served), non-perishables, and meat (if available)"
15031-PART-01,The Episcopal Church of Atonement : Atonement Food Pantry,Active,2/25/2025,DC,DC Ward 7,Attn: The Episcopal Church of Atonement 5073 East Capitol Street SE Washington DC 20019,(202) 251-7725,Tuesday,3rd of the Month,10:00 AM,1:00 PM,No,,10/16/2024,"Drive thru,Walk up","Loose groceries,Pre-bagged or boxed groceries","Fresh Produce (first come, first served), non-perishables, and meat (if available)"
15060-PART-02,"Food for the Elderly, Inc. : At Home Away from Home",Active,2/26/2025,MD,MD Prince George's County,Attn: At Home Away from Home 1100 Dumfries Street Oxon Hill MD 20745,(240) 398-1519,Friday,1st of the Month,8:00 AM,12:00 PM,No,Zip Code,10/3/2024,,,
15060-PART-02,"Food for the Elderly, Inc. : At Home Away from Home",Active,2/26/2025,MD,MD Prince George's County,Attn: At Home Away from Home 1100 Dumfries Street Oxon Hill MD 20745,(240) 398-1519,Sunday,1st of the Month,8:00 AM,12:00 PM,No,Zip Code,10/3/2024,,,
15060-PART-02,"Food for the Elderly, Inc. : At Home Away from Home",Active,2/26/2025,MD,MD Prince George's County,Attn: At Home Away from Home 1100 Dumfries Street Oxon Hill MD 20745,(240) 398-1519,Monday,Every week,8:00 AM,12:00 PM,No,Zip Code,10/3/2024,,,
15060-PART-02,"Food for the Elderly, Inc. : At Home Away from Home",Active,2/26/2025,MD,MD Prince George's County,Attn: At Home Away from Home 1100 Dumfries Street Oxon Hill MD 20745,(240) 398-1519,Tuesday,1st of the Month,8:00 AM,12:00 PM,No,Zip Code,10/3/2024,,,
15060-PART-02,"Food for the Elderly, Inc. : At Home Away from Home",Active,2/26/2025,MD,MD Prince George's County,Attn: At Home Away from Home 1100 Dumfries Street Oxon Hill MD 20745,(240) 398-1519,Saturday,1st of the Month,8:00 AM,12:00 PM,No,Zip Code,10/3/2024,,,
15060-PART-02,"Food for the Elderly, Inc. : At Home Away from Home",Active,2/26/2025,MD,MD Prince George's County,Attn: At Home Away from Home 1100 Dumfries Street Oxon Hill MD 20745,(240) 398-1519,Thursday,1st of the Month,8:00 AM,12:00 PM,No,Zip Code,10/3/2024,,,
15060-PART-02,"Food for the Elderly, Inc. : At Home Away from Home",Active,2/26/2025,MD,MD Prince George's County,Attn: At Home Away from Home 1100 Dumfries Street Oxon Hill MD 20745,(240) 398-1519,Wednesday,1st of the Month,8:00 AM,12:00 PM,No,Zip Code,10/3/2024,,,
15135-PART-01,Sixth Church Food Closet : Sixth Church Food Closet,Active,2/3/2025,DC,DC Ward 4,Attn: Sixth Church Food Closet 5413 16th St  NW Washington DC 20011,(202) 723-5377,Wednesday,2nd and 4th of the Month,11:00 AM,1:00 PM,No,,10/8/2024,Walk up,Loose groceries,No food pantry requirement
15395-PART-01,Adventist Community Services : Adventist Community Services of Greater Washington,Active,2/2/2025,MD,MD Montgomery County,Attn: Adventist Community Services of Greater Washington 501 Sligo Avenue Silver Springs MD  20910,(240) 793-5108,Monday,Every week,10:00 AM,12:00 PM,Yes,ID,9/23/2024,,Pre-bagged or boxed groceries,
15395-PART-01,Adventist Community Services : Adventist Community Services of Greater Washington,Active,2/2/2025,MD,MD Montgomery County,Attn: Adventist Community Services of Greater Washington 501 Sligo Avenue Silver Springs MD  20910,(240) 793-5108,Wednesday,Every week,10:00 AM,12:00 PM,Yes,ID,9/23/2024,,Pre-bagged or boxed groceries,
15395-PART-01,Adventist Community Services : Adventist Community Services of Greater Washington,Active,2/2/2025,MD,MD Montgomery County,Attn: Adventist Community Services of Greater Washington 501 Sligo Avenue Silver Springs MD  20910,(240) 793-5108,Tuesday,Every week,10:00 AM,12:00 PM,Yes,ID,9/23/2024,,Pre-bagged or boxed groceries,
15395-PART-01,Adventist Community Services : Adventist Community Services of Greater Washington,Active,2/2/2025,MD,MD Montgomery County,Attn: Adventist Community Services of Greater Washington 501 Sligo Avenue Silver Springs MD  20910,(240) 793-5108,Thursday,Every week,10:00 AM,12:00 PM,Yes,ID,9/23/2024,,Pre-bagged or boxed groceries,
15980-PART-01,Paramount Baptist Church : Paramount Baptist Church,Active,2/13/2025,DC,DC Ward 8,Attn: Paramount Baptist Church 3924 4th St SE Washington DC 20032,(202) 562-6339,Wednesday,Every week,11:00 AM,12:00 PM,Yes,ID,10/21/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",
16730-PART-01,Northeastern Presbyterian Church : Northeastern Presbyterian Church,Active,2/4/2025,DC,DC Ward 5,Attn: Northeastern Presbyterian Church 2112 Varnum St. NE Washington DC 20018,(202) 316-8744,Saturday,3rd of the Month,10:00 AM,12:00 PM,No,,10/8/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",
16960-PART-01,Southern Friendship Missionary Baptist Church : Southern Friendship Missionary Baptist Church,Active,12/3/2024,MD,MD Prince George's County,Attn: Southern Friendship Missionary Baptist Church 4444 Branch Avenue Temple Hills MD 20748,(301) 523-6090,Tuesday,1st and 3rd of the Month,10:00 AM,1:00 PM,No,,9/23/2024,"Drive thru,Walk up",Loose groceries,
17065-PART-01,Faith Temple #2 : Faith Temple #2,Active,2/24/2025,MD,MD Prince George's County,Attn: Faith Temple #2 211 Maryland Park Drive Capitol Heights MD 20743,(301) 655-1722,Tuesday,1st of the Month,11:00 AM,1:00 PM,No,,9/23/2024,"Drive thru,Home Delivery",Pre-bagged or boxed groceries,We are open for anyone needing food on the 1st Tuesday of each month.
18245-PART-07,Enterprise Community Development : ECD - Overlook at Oxon Run,Active,10/25/2024,DC,DC Ward 8,Attn: Community Preservation and Development Corp 3700 9th st SE Washington DC 20032,(202) 528-0489,Wednesday,3rd of the Month,10:00 AM,1:00 PM,No,,10/9/2024,Home Delivery,,
18245-PART-07,Enterprise Community Development : ECD - Overlook at Oxon Run,Active,10/25/2024,DC,DC Ward 8,Attn: Community Preservation and Development Corp 3700 9th st SE Washington DC 20032,(202) 528-0489,Wednesday,1st of the Month,11:00 AM,2:00 PM,No,,10/9/2024,Home Delivery,,
18245-PART-07,Enterprise Community Development : ECD - Overlook at Oxon Run,Active,10/25/2024,DC,DC Ward 8,Attn: Community Preservation and Development Corp 3700 9th st SE Washington DC 20032,(202) 528-0489,Thursday,1st of the Month,4:00 PM,6:00 PM,No,,10/9/2024,Other,,
18706-PART-01,Freedom Way Missionary Baptist Church : Freedom Way Missionary Baptist Church,Active,8/21/2024,MD,MD Prince George's County,Attn: Freedom Way Missionary Baptist Church 1266 Benning Road Capitol Heights MD 20743,(301) 807-6912,Tuesday,Every week,,,No,,10/19/2023,,,
18756-PART-04,Shepherd's Table - Progress Place Building : Shepherd's Table - Progress Place Building,Active,1/23/2025,MD,MD Montgomery County,Attn: Shepherd's Table - Progress Place Building 8106 Georgia Avenue Silver Springs MD 20910,(301) 585-6463,Sunday,Every week,7:30 AM,7:00 PM,No,,9/23/2024,Walk up,Prepared meals,
18756-PART-04,Shepherd's Table - Progress Place Building : Shepherd's Table - Progress Place Building,Active,1/23/2025,MD,MD Montgomery County,Attn: Shepherd's Table - Progress Place Building 8106 Georgia Avenue Silver Springs MD 20910,(301) 585-6463,Wednesday,Every week,6:00 AM,7:00 PM,No,,9/23/2024,Walk up,Prepared meals,
18756-PART-04,Shepherd's Table - Progress Place Building : Shepherd's Table - Progress Place Building,Active,1/23/2025,MD,MD Montgomery County,Attn: Shepherd's Table - Progress Place Building 8106 Georgia Avenue Silver Springs MD 20910,(301) 585-6463,Monday,Every week,6:00 AM,7:00 PM,Yes,,9/23/2024,Walk up,Prepared meals,
18756-PART-04,Shepherd's Table - Progress Place Building : Shepherd's Table - Progress Place Building,Active,1/23/2025,MD,MD Montgomery County,Attn: Shepherd's Table - Progress Place Building 8106 Georgia Avenue Silver Springs MD 20910,(301) 585-6463,Friday,Every week,6:00 AM,7:00 PM,No,,9/23/2024,Walk up,Prepared meals,
18756-PART-04,Shepherd's Table - Progress Place Building : Shepherd's Table - Progress Place Building,Active,1/23/2025,MD,MD Montgomery County,Attn: Shepherd's Table - Progress Place Building 8106 Georgia Avenue Silver Springs MD 20910,(301) 585-6463,Thursday,Every week,6:00 AM,7:00 PM,No,,9/23/2024,Walk up,Prepared meals,
18756-PART-04,Shepherd's Table - Progress Place Building : Shepherd's Table - Progress Place Building,Active,1/23/2025,MD,MD Montgomery County,Attn: Shepherd's Table - Progress Place Building 8106 Georgia Avenue Silver Springs MD 20910,(301) 585-6463,Tuesday,Every week,6:00 AM,7:00 PM,No,,9/23/2024,Walk up,Prepared meals,
18756-PART-04,Shepherd's Table - Progress Place Building : Shepherd's Table - Progress Place Building,Active,1/23/2025,MD,MD Montgomery County,Attn: Shepherd's Table - Progress Place Building 8106 Georgia Avenue Silver Springs MD 20910,(301) 585-6463,Saturday,Every week,7:30 AM,7:00 PM,No,,9/23/2024,Walk up,Prepared meals,
19048-PART-01,Shabach Emergency Resource & Empowerment Center : Shabach Emergency Empowerment Center,Active,2/21/2025,MD,MD Prince George's County,Attn: Shabach Emergency Empowerment Center 403 Brightseat Rd Landover MD 20785,(301) 237-6353,Tuesday,Every week,9:00 AM,3:00 PM,Yes,ID,10/3/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",
19048-PART-01,Shabach Emergency Resource & Empowerment Center : Shabach Emergency Empowerment Center,Active,2/21/2025,MD,MD Prince George's County,Attn: Shabach Emergency Empowerment Center 403 Brightseat Rd Landover MD 20785,(301) 237-6353,Thursday,Every week,9:00 AM,3:00 PM,No,ID,10/2/2024,"Drive thru,Walk up","Loose groceries,Pre-bagged or boxed groceries",
19048-PART-01,Shabach Emergency Resource & Empowerment Center : Shabach Emergency Empowerment Center,Active,2/21/2025,MD,MD Prince George's County,Attn: Shabach Emergency Empowerment Center 403 Brightseat Rd Landover MD 20785,(301) 237-6353,Friday,Every week,9:00 AM,3:00 PM,Yes,ID,10/2/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",
19048-PART-01,Shabach Emergency Resource & Empowerment Center : Shabach Emergency Empowerment Center,Active,2/21/2025,MD,MD Prince George's County,Attn: Shabach Emergency Empowerment Center 403 Brightseat Rd Landover MD 20785,(301) 237-6353,Wednesday,Every week,9:00 AM,3:00 PM,Yes,ID,10/3/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",
19048-PART-01,Shabach Emergency Resource & Empowerment Center : Shabach Emergency Empowerment Center,Active,2/21/2025,MD,MD Prince George's County,Attn: Shabach Emergency Empowerment Center 403 Brightseat Rd Landover MD 20785,(301) 237-6353,Monday,Every week,9:00 AM,3:00 PM,Yes,ID,10/3/2024,"Home Delivery,Walk up","Loose groceries,Pre-bagged or boxed groceries",
19054-PART-01,T&T Tutorworld : T&T Provider My Little World,Active,12/6/2024,DC,DC Ward 5,Attn: T&T Tutorworld My Little World 2909 North Capitol St NE Washington DC 20002,(202) 607-0629,Thursday,Every week,7:30 AM,5:30 PM,No,,12/6/2024,,,
19054-PART-01,T&T Tutorworld : T&T Provider My Little World,Active,12/6/2024,DC,DC Ward 5,Attn: T&T Tutorworld My Little World 2909 North Capitol St NE Washington DC 20002,(202) 607-0629,Friday,Every week,7:30 AM,5:30 PM,No,,12/6/2024,,,
19054-PART-01,T&T Tutorworld : T&T Provider My Little World,Active,12/6/2024,DC,DC Ward 5,Attn: T&T Tutorworld My Little World 2909 North Capitol St NE Washington DC 20002,(202) 607-0629,Wednesday,Every week,7:30 AM,5:30 PM,No,,12/6/2024,,,
19054-PART-01,T&T Tutorworld : T&T Provider My Little World,Active,12/6/2024,DC,DC Ward 5,Attn: T&T Tutorworld My Little World 2909 North Capitol St NE Washington DC 20002,(202) 607-0629,Monday,Every week,7:30 AM,5:30 PM,No,,12/6/2024,,,
19054-PART-01,T&T Tutorworld : T&T Provider My Little World,Active,12/6/2024,DC,DC Ward 5,Attn: T&T Tutorworld My Little World 2909 North Capitol St NE Washington DC 20002,(202) 607-0629,Tuesday,Every week,7:30 AM,5:30 PM,No,,12/6/2024,,,
